institution_name,administrative_unit_aun,school_branch,category,status,phone_number,web_address,county,city,primary_administrator,school_year,latitude,longitude
Penn State Wilkes-Barre,410147201,1250,State-Related Commonwealth University,Open,5706752171,https://wilkesbarre.psu.edu/,Luzerne,Lehman,"Dr Dale   Jones , Chief Executive Officer",SY2122,41.3170249,-76.0224235
Penn State Worthington Scranton,410147201,1255,State-Related Commonwealth University,Open,5709632500,https://worthingtonscranton.psu.edu/,Lackawanna,Dunmore,"Dr Marwan A Wafa , Chief Executive Officer",SY2122,41.4198027,-75.6324112
Penn State York,410147201,1260,State-Related Commonwealth University,Open,7177714000,https://york.psu.edu/,York,York,"Dr David   Christiansen , Chief Executive Officer",SY2122,39.962493,-76.7276989
Penn View Bible Institute,416551119,0000,Private Licensed School,Open,5708371855,https://www.pvbi.edu/,Snyder,Penns Creek,"Dr Timothy L Cooley Sr, Chief Executive Officer",SY2122,40.8605719,-77.2175815
Pennco Tech,422091857,0000,Private Licensed School,Open,2157850111,http://www.penncotech.com,Bucks,Bristol,"Mr Alfred W Parcells Jr., Chief Executive Officer",SY2122,40.1229002,-74.8644706
Pennco Tech,422091857,0000,Specialized Associate Degree,Open,2157850111,http://www.penncotech.com,Bucks,Bristol,"Mr Alfred W Parcells Jr., Chief Executive Officer",SY2122,40.1229002,-74.8644706
Pennsylvania Academy of the Fine Arts,426516054,0000,Private College and University,Open,2159727600,https://www.pafa.org/,Philadelphia,Philadelphia,"Ms Maryanne   Murphy , Chief Administrative Officer",SY2122,39.9527237,-75.1635262
Pennsylvania College of Art & Design,413367069,0000,Private College and University,Open,7173967833,http://www.pcad.edu,Lancaster,Lancaster,"Mr Michael   Molla , Chief Executive Officer",SY2122,40.03813,-76.3056686
Pennsylvania College of Health Sciences,413364766,0000,Private College and University,Open,7172904912,https://www.pacollege.edu/,Lancaster,Lancaster,"Dr Mary Grace   Simcox EdD,RN, Chief Executive Officer",SY2122,40.03813,-76.3056686
Pennsylvania College of Technology,417417801,0000,State-Related Commonwealth University,Open,5703263761,https://www.pct.edu/,Lycoming,Williamsport,"Dr Davie Jane   Gilmour , Chief Executive Officer",SY2122,41.2493292,-77.0027671
"Pennsylvania Gunsmith School, Inc.",402026969,0000,Private Licensed School,Open,4127661812,http://www.pagunsmith.com,Allegheny,Pittsburgh,"Mr G R Thacker , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Pennsylvania Highlands Community College,408119902,0000,Community College,Open,8142626400,https://www.pennhighlands.edu,Cambria,Johnstown,"Dr Steve   Nunez , Chief Executive Officer",SY2122,40.3267407,-78.9219698
Pennsylvania Institute of Technology,425231877,0000,Private Two-Year College,Open,6105657900,https://www.pit.edu,Delaware,Media,"Mr H. Matthew   Meyers , Chief Executive Officer",SY2122,39.9167783,-75.387693
Pennsylvania State University / Main Campus,410147201,0000,State-Related Commonwealth University,Open,8148654700,https://www.psu.edu,Centre,University Park,"Dr Neeli J Bendapudi , Chief Executive Officer",SY2122,40.005825,-79.904313
"Philadelphia Academy for Nurse Aide Training, Inc.",426518299,0000,Private Licensed School,Open,2154953473,https://www.mypanat.com,Philadelphia,Philadelphia,"Ms Margaret   Pearson , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Philadelphia College of Osteopathic Medicine,426517403,0000,Private State-Aided Institution,Open,2158716770,https://www.pcom.edu,Philadelphia,Philadelphia,"Dr Jay S Feldstein , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Philadelphia School of Massage and Bodywork INC.,426515069,0000,Private Licensed School,Open,2679307428,https://www.phillyschoolofmassage.com/,Philadelphia,Philadelphia,"Ms Donna M Zadie , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Philadelphia Technician Training Institute,426511139,0000,Private Licensed School,Open,2153819403,http://www.pattc.com/,Philadelphia,Philadelphia,"Mr Sherman   McLeod , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Phlebotomy Institute of Central PA,410140299,0000,Private Licensed School,Open,8142370774,http://www.phlebotomyinstituteofpa.com/,Centre,State College,"Ms Debra A Smeal , Chief Executive Officer",SY2122,40.7944504,-77.8616386
Phlebotomy Training Center,402027239,0100,Private Licensed School,Open,4125217334,https://www.justphlebotomy.org/,Allegheny,Pittsburgh,"Mr Michael L Zinkovsky , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Pig Iron School for Advanced Performance Training,426510459,0000,Private Licensed School,Open,2154251100,https://pigironschool.org/,Philadelphia,Philadelphia,"Mr Gabriel Q Bauriedel , Chief Executive Officer",SY2122,39.9527237,-75.1635262
PITC Institute,423468989,0000,Private Licensed School,Open,2153922938,http://www.pitc.edu/,Montgomery,Wyncote,"Dr Shahid   Ahmed , Chief Executive Officer",SY2122,40.0945549,-75.1487863
PITC Institute,423468989,0000,Specialized Associate Degree,Open,2153922938,http://www.pitc.edu/,Montgomery,Wyncote,"Dr Shahid   Ahmed , Chief Executive Officer",SY2122,40.0945549,-75.1487863
Pittsburgh Career Institute,402028449,0000,Private Licensed School,Open,4122812600,http://pci.edu/,Allegheny,Pittsburgh,"Dr Patti   Yakshe , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Pittsburgh Career Institute,402028449,0000,Specialized Associate Degree,Open,4122812600,http://pci.edu/,Allegheny,Pittsburgh,"Dr Patti   Yakshe , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Pittsburgh Inst-Mortuary SCI,402027319,0000,Private Licensed School,Open,4123628500,https://pims.edu/,Allegheny,Pittsburgh,"Dr Barry T Lease , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Pittsburgh Inst-Mortuary SCI,402027319,0000,Specialized Associate Degree,Open,4123628500,https://pims.edu/,Allegheny,Pittsburgh,"Dr Barry T Lease , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Pittsburgh Institute of Aeronautics,403022037,0000,Private Licensed School,Open,4123462100,http://www.pia.edu/,Allegheny,West Mifflin,"Ms Suzanne L Markle , Chief Executive Officer",SY2122,40.3634026,-79.8664375
Pittsburgh Institute of Aeronautics,403022037,0000,Specialized Associate Degree,Open,4123462100,http://www.pia.edu/,Allegheny,West Mifflin,"Ms Suzanne L Markle , Chief Executive Officer",SY2122,40.3634026,-79.8664375
Pittsburgh School of Massage Therapy,402021999,0000,Private Licensed School,Open,4122415155,http://www.pghschmass.com,Allegheny,Pittsburgh,"Mr David   Briggs , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Pittsburgh Technical College,402022047,0000,Private College and University,Open,4128095100,https://www.ptcollege.edu/,Allegheny,Oakdale,"Dr Alicia B Harvey-Smith Ph.D., Chief Executive Officer",SY2122,40.3981246,-80.1856134
Pittsburgh Theological Seminary,402027905,0000,Theological Seminary,Open,4123625610,https://www.pts.edu/,Allegheny,Pittsburgh,"Dr Asa   Lee , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Point Park University,402028004,0000,Private College and University,Open,4123914100,https://www.pointpark.edu,Allegheny,Pittsburgh,"Dr Donald J Green , Chief Executive Officer",SY2122,40.4416941,-79.9900861
PPATEC,415222239,0000,Private Licensed School,Open,7179391781,https://ppatec.com/,Dauphin,Middletown,"Mr Ted   Harris , Chief Executive Officer",SY2122,40.1997955,-76.7310903
Precision Manufacturing Institute,405208299,0000,Private Licensed School,Open,8143332415,http://www.pmionline.edu/,Crawford,Meadville,"Mr James   Lane , Director",SY2122,41.641445,-80.151449
Prism Career Institute,426519299,0000,Private Licensed School,Open,2153314600,https://www.prismcareerinstitute.edu/locations/philadelphia/,Philadelphia,Philadelphia,"Mr Jeff   Mann , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Professional Drivers Academy,416497439,0000,Private Licensed School,Open,5705233100,https://www.pdacdl.com,Northumberland,Milton,"Mr Shawn J Reis , Chief Executive Officer",SY2122,41.0177269,-76.853084
RCS/AMS Race Car Service of America/Automotive Machinist Sch,403025169,0000,Private Licensed School,Open,4128811000,http://www.rcsoa.com,Allegheny,Pittsburgh,"Mr Ronald C Stanislawczyk , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Reading Area Community College,414067702,0000,Community College,Open,6103724721,https://www.racc.edu/,Berks,Reading,"Dr Susan   Looney , Chief Executive Officer",SY2122,40.335345,-75.9279495
Reconstructionist Rabbinical College,426518054,0000,Private College and University,Open,2155760800,https://www.rrc.edu,Montgomery,Wyncote,"Rabbi Deborah   Waxman Ph.D., Chief Executive Officer",SY2122,40.0945549,-75.1487863
Reformed Episcopal Seminary,426519005,0000,Theological Seminary,Open,6102929852,http://www.reseminary.edu,Montgomery,Blue Bell,"Dr Jonathan   Riches , Chief Executive Officer",SY2122,40.152331,-75.266289
Reformed Presbyterian Theological Seminary,402028005,0000,Theological Seminary,Open,4127318690,http://www.rpts.edu,Allegheny,Pittsburgh,"Dr Barry J York , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Revolutionary Education Center,419253109,0000,Private Licensed School,Open,5703830825,http://www.revolutionary.cc/,Lackawanna,Eynon,"Dr Kathleen   Evanina , Chief Executive Officer",SY2122,41.4956364,-75.5743534
"Revolutionary Education Center, Inc.",421398249,0000,Private Licensed School,Open,5704833600,http://www.revolutionary.cc/,Bucks,Quakertown,"Dr Kathleen   Evanina , Chief Executive Officer",SY2122,40.4417682,-75.3415667
Roadmaster Drivers School,420481159,0000,Private Licensed School,Open,7173426420,https://www.roadmaster.com/,Northampton,Bethlehem,"Mr Irving   Marcano , Director",SY2122,40.6178915,-75.3786521
Robert Morris University,403028104,0000,Private College and University,Open,4122628200,https://www.rmu.edu,Allegheny,Moon Township,"Dr Christopher B Howard , Chief Executive Officer",SY2122,40.5061,-80.2082
Rosedale Technical College,402027639,0000,Private Licensed School,Open,4125216200,http://www.rosedaletech.org,Allegheny,Pittsburgh,"Mr Dennis F Wilke , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Rosedale Technical College,402027639,0000,Specialized Associate Degree,Open,4125216200,http://www.rosedaletech.org,Allegheny,Pittsburgh,"Mr Dennis F Wilke , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Rosemont College,423468204,0000,Private College and University,Open,6105270200,https://www.rosemont.edu,Montgomery,Rosemont,"Dr Jayson   Boyers , Chief Executive Officer",SY2122,40.028133,-75.3274099
Rural Regional College of Northern Pennsylvania,405525289,0000,Other College and University,Open,8142309010,https://regionalcollegepa.org/,Warren,Warren,"Ms Susan   Snelick , Chief Executive Officer",SY2122,41.8438079,-79.1449601
Sage Truck Driving School,413383139,0000,Private Licensed School,Open,7172748804,http://www.sageschools.com,Lebanon,Lebanon,"Ms Holly   Reichert , Chief Executive Officer",SY2122,40.3429683,-76.4233816
Saint Bonaventure University,464000327,0001,Other College and University,Open,8147578075,https://www.sbu.edu/,Warren,Russell,"Dr Joseph   Zimmer , Chief Executive Officer",SY2122,41.9414478,-79.1350456
Saint Charles Borromeo Seminary,423468305,0000,Theological Seminary,Open,6106673394,https://www.scs.edu,Montgomery,Wynnewood,"Fr Bishop Timothy C Senior , Chief Executive Officer",SY2122,40.0028514,-75.2707469
Saint Francis University,408118504,0000,Private College and University,Open,8144723000,https://www.francis.edu/,Cambria,Loretto,"Fr Malachi   Van Tassel T.O.R., Ph.D, Chief Executive Officer",SY2122,40.5029161,-78.6314019
Saint Joseph's University,426518604,0000,Private College and University,Open,6106601000,https://www.sju.edu/,Philadelphia,Philadelphia,"Dr Mark C Reed , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Saint Tikhon's Orthodox Theological Seminary,419640015,0000,Theological Seminary,Open,5709374411,http://www.stots.edu,Wayne,South Canaan,"Mr Arch Bishop Michael G Daulich Ph. D., Chief Executive Officer",SY2122,41.5053624,-75.4121257
Saint Vincent College,407658704,0000,Private College and University,Open,7245399761,https://www.stvincent.edu,Westmoreland,Latrobe,"Rev Paul R Taylor O.S.B., Ph.D., Chief Executive Officer",SY2122,40.317287,-79.3840301
Salus University,426517103,0000,Private State-Aided Institution,Open,2157801400,https://www.salus.edu/,Philadelphia,Elkins Park,"Dr Michael H Mittelman , Chief Executive Officer",SY2122,40.037451,-75.132305
School of Body Therapies,422095979,0000,Private Licensed School,Open,2157413888,http://www.schoolofbodytherapies.com/,Bucks,Langhorne,"Ms Kathleen G Perniciaro , Chief Executive Officer",SY2122,40.1745538,-74.9226665
Seton Hill University,407658804,0000,Private College and University,Open,7248342200,https://www.setonhill.edu/,Westmoreland,Greensburg,"Dr Mary C Finger , Chief Executive Officer",SY2122,40.3014581,-79.5389289
Shark Dental Academy,423468199,0000,Private Licensed School,Open,2155584205,https://sharkdentalacademy.com/,Montgomery,Abington,"Mr Kiril   Sharkov , Chief Executive Officer",SY2122,40.1142201,-75.13023
"Shelly Truck Driving School, LLC",412678159,0000,Private Licensed School,Open,7176684098,https://www.shellytruckdrivingschool.com/,York,York,"Mr Dominick J Grossi Sr., Executive Director",SY2122,39.962493,-76.7276989
Shippensburg University of Pennsylvania,415218820,0000,State University,Open,7174777447,http://www.ship.edu,Cumberland,Shippensburg,"Ms Laurie A Carter J.D., Chief Executive Officer",SY2122,40.0507198,-77.5205485
Sight & Sound Conservatory,413360359,0000,Private Licensed School,Open,7176874220,http://www.sightsoundconservatory.com,Lancaster,Ronks,"Mr Jeff   Bender , Chief Executive Officer",SY2122,40.0262104,-76.168566
Slippery Rock University of Pennsylvania,404108850,0000,State University,Open,7247389000,https://www.sru.edu,Butler,Slippery Rock,"Dr William J Behre , Chief Executive Officer",SY2122,41.0639506,-80.0564468
SmileSystem School of Dental Assisting,456005845,0000,Private Licensed School,Open,8885519369,http://www.smilesystems.org/,Montgomery,Hatfield,"Ms Lisandra   Maisonet RDH, BS, PHDHP, Chief Executive Officer",SY2122,40.2796371,-75.2995777
Smith & Solomon Commercial Driver Training,418401249,0000,Private Licensed School,Open,5706028780,http://www.smithsolomon.com,Luzerne,Dupont,"Mr Jim   Bennett , Chief Executive Officer",SY2122,41.3250801,-75.7454701
Smith & Solomon Commercial Driver Training,423468169,0000,Private Licensed School,Open,6102726050,http://www.smithsolomon.com,Montgomery,Norristown,"Mr James   Bennett , Chief Executive Officer",SY2122,40.1148787,-75.3433705
Smith & Solomon Commercial Driver Training,426519059,0000,Private Licensed School,Open,2152882294,http://www.smithsolomon.com,Philadelphia,Philadelphia,"Mr James   Bennett , Chief Executive Officer",SY2122,39.9527237,-75.1635262
South College,489002031,0000,Other College and University,Open,8652511800,http://www.southcollegetn.edu,Butler,Cranberry Township,"Dr Amy   Hilbelink , Chief Executive Officer",SY2122,40.7099343,-80.1060506
South Hills School of Business and Technology,408070127,0000,Private Licensed School,Open,8149446134,https://www.southhills.edu,Blair,Altoona,"Ms Holly   Emerick , Director",SY2122,40.518681,-78.394736
South Hills School of Business and Technology,408070127,0000,Specialized Associate Degree,Open,8149446134,https://www.southhills.edu,Blair,Altoona,"Ms Holly   Emerick , Director",SY2122,40.518681,-78.394736
South Hills School of Business and Technology,410142087,0000,Private Licensed School,Open,8142347755,https://www.southhills.edu,Centre,State College,"Mr S. Paul   Mazza , Director",SY2122,40.7944504,-77.8616386
South Hills School of Business and Technology,410142087,0000,Specialized Associate Degree,Open,8142347755,https://www.southhills.edu,Centre,State College,"Mr S. Paul   Mazza , Director",SY2122,40.7944504,-77.8616386
Southern Illinois Unversity-Carbondale,427045189,0000,Other College and University,Open,7247758561,https://siu.edu/,Beaver,Monaca,"Mr Austin   Lane , Chief Executive Officer",SY2122,40.6872885,-80.2714505
Springhouse Computer School,424150209,0000,Private Licensed School,Open,6103212090,http://www.springhouse.com,Chester,Exton,"Ms Adrienne   Cooper , Chief Executive Officer",SY2122,40.0289955,-75.6207651
Stockton Unversity,400004360,0000,Other College and University,Open,6096521776,http://www.stockton.edu,Out-of-State,Abington,"Dr Harvey   Kesselman , Chief Executive Officer",SY2122,40.761998,-77.889851
Strayer University - Delaware County Campus,400000065,0002,Other College and University,Open,6105432500,http://www.strayer.edu/campus/delaware-county,Delaware,Springfield,"Ms Patricia   Ardoline , Chief Executive Officer",SY2122,39.9306677,-75.3201879
Strayer University - Lower Bucks County Campus,400000065,0001,Other College and University,Open,2159535999,http://www.strayer.edu/campus/lower-bucks-county,Bucks,Trevose,"Ms Fatima   Arukwe , Chief Executive Officer",SY2122,40.1392766,-74.9810019
Strayer University - Philadelphia Branch,400000065,0009,Other College and University,Open,2672560200,http://www.strayer.edu,Philadelphia,Philadelphia,"Mr Reginald   Rainey , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Strayer University- Allentown,400000065,0010,Other College and University,Open,7035587016,http://www.strayer.edu/campus/allentown,Lehigh,Allentown,"Dr Sondra F Stallard , Chief Executive Officer",SY2122,40.6022059,-75.4712794
Stroudsburg Institute of Health Allied Services,420453069,0000,Private Licensed School,Open,5702188700,https://www.stroudsburginstituteofhealth.com/,Monroe,Stroudsburg,"Ms Geraldine   Anamege , Chief Executive Officer",SY2122,40.9864261,-75.1946649
"Studio Incamminati, School for Contemporary Realist Art",426512169,0000,Private Licensed School,Open,2155927910,https://studioincamminati.edu/,Philadelphia,Philadelphia,"Mr James   Savoie , Executive President",SY2122,39.9527237,-75.1635262
"Suburban Academy of Law Enforcement, Inc.",402028029,0000,Private Licensed School,Open,4127988830,http://www.suburbanacademy.com,Allegheny,Monroeville,"Ms Angela E Hunter , Chief Executive Officer",SY2122,40.4211798,-79.7881025
Successful Aging Career Institute,425239049,0000,Private Licensed School,Open,4844619342,http://www.successfulaginginc.com/,Delaware,Upper Darby,"Mr Innocent   Onwubiko , Chief Executive Officer",SY2122,39.9284459,-75.2737955
SUNY Corning Community College,400008474,0000,Other College and University,Open,6079629222,http://www.corning-cc.edu,Out-of-State,Corning,"Dr William   Mullaney , Chief Executive Officer",SY2122,40.27245,-76.90567
Susquehanna University,416559054,0000,Private College and University,Open,5703740101,https://www.susqu.edu,Snyder,Selinsgrove,"Dr Jonathan D Green , Chief Executive Officer",SY2122,40.8062437,-76.8607084
Swarthmore College,425239104,0000,Private College and University,Open,6103288000,https://www.swarthmore.edu/,Delaware,Swarthmore,"Dr Valerie   Smith , Chief Executive Officer",SY2122,39.9020565,-75.3499124
System One Technical Training Center,403025139,0000,Private Licensed School,Open,7242759970,http://www.systemoneservices.com/index.html,Allegheny,Cheswick,"Mr Steven A Huntington , Chief Executive Officer",SY2122,40.5417343,-79.7992155
"Tech Elevator, Inc.",402029219,0000,Private Licensed School,Open,8776063203,https://www.techelevator.com/,Allegheny,Pittsburgh,"Ms Jennifer   O'Brien , Chief Executive Officer",SY2122,40.4416941,-79.9900861
"Tech Elevator, Inc.",426515169,0000,Private Licensed School,Open,8776063203,http://www.techelevator.com,Philadelphia,Philadelphia,"Mr Martin   Mordarski , Director",SY2122,39.9527237,-75.1635262
Temple University/ Main,426517601,0000,State-Related Commonwealth University,Open,2152047000,https://www.temple.edu/,Philadelphia,Philadelphia,"Dr Jason   Wingard , Chief Executive Officer",SY2122,39.9527237,-75.1635262
Temple University/Ambler Cmp,426517601,1270,State-Related Commonwealth University,Open,2152831201,http://www.temple.edu/ambler,Montgomery,Ambler,"Dr Sophia   Wisniewska , Chief Executive Officer",SY2122,40.1545535,-75.2215651
Thaddeus Stevens Coll of Tech,413361008,0000,College of Technology,Open,7172997730,http://www.stevenscollege.edu,Lancaster,Lancaster,"Mr Pedro A Rivera , Chief Executive Officer",SY2122,40.03813,-76.3056686
Thiel College,404439154,0000,Private College and University,Open,7245892000,https://www.thiel.edu/,Mercer,Greenville,"Dr Susan   Traverso , Chief Executive Officer",SY2122,41.4042616,-80.3910015
Thomas Jefferson University,426517903,0000,Private State-Aided Institution,Open,2159556000,https://www.jefferson.edu/,Philadelphia,Philadelphia,"Dr Stephen K Klasko MD, MBA, Chief Executive Officer",SY2122,39.9527237,-75.1635262
Training Camp (The),420452269,0000,Private Licensed School,Open,8006985501,http://www.trainingcamp.com,Bucks,Trevose,"Mr Mark A Uhlman , Chief Executive Officer",SY2122,40.1392766,-74.9810019
"Trans American Technical Institute, Inc.",419581019,0000,Private Licensed School,Open,5702224884,http://www.transamericantechs.com/,Lackawanna,Jermyn,"Mr William   Vaverchak, Jr. , Chief Executive Officer",SY2122,41.5309147,-75.5454634
"Triangle Tech, Inc.",412288159,0000,Private Licensed School,Open,8147718440,http://triangle-tech.edu,Franklin,Chambersburg,"Ms Amy   Gillespie , Director",SY2122,39.9375112,-77.6612586
"Triangle Tech, Inc./Bethlehem",420487139,0000,Private Licensed School,Open,6102662910,http://www.triangle-tech.edu,Northampton,Bethlehem,"Mr Joseph   Brady , Chief Executive Officer",SY2122,40.6178915,-75.3786521
"Triangle Tech, Inc./Bethlehem",420487139,0000,Specialized Associate Degree,Open,6102662910,http://www.triangle-tech.edu,Northampton,Bethlehem,"Mr Joseph   Brady , Chief Executive Officer",SY2122,40.6178915,-75.3786521
"Triangle Tech, Inc./DuBois",406172739,0000,Private Licensed School,Open,8143712090,http://www.triangle-tech.edu,Clearfield,Falls Creek,"Mr Jarred   Hetrick , Director",SY2122,41.1409366,-78.785091
"Triangle Tech, Inc./DuBois",406172739,0000,Specialized Associate Degree,Open,8143712090,http://www.triangle-tech.edu,Clearfield,Falls Creek,"Mr Jarred   Hetrick , Director",SY2122,41.1409366,-78.785091
"Triangle Tech, Inc./Greensburg",407652297,0000,Private Licensed School,Open,7248321050,http://www.triangle-tech.edu,Westmoreland,Greensburg,"Ms Ariel   McKnight , Director",SY2122,40.3014581,-79.5389289
"Triangle Tech, Inc./Greensburg",407652297,0000,Specialized Associate Degree,Open,7248321050,http://www.triangle-tech.edu,Westmoreland,Greensburg,"Ms Ariel   McKnight , Director",SY2122,40.3014581,-79.5389289
"Triangle Tech, Inc./Pittsburgh",402022277,0000,Private Licensed School,Open,4123591000,http://www.triangle-tech.edu,Allegheny,Pittsburgh,"Mr Christopher   Lund , Chief Executive Officer",SY2122,40.4416941,-79.9900861
"Triangle Tech, Inc./Pittsburgh",402022277,0000,Specialized Associate Degree,Open,4123591000,http://www.triangle-tech.edu,Allegheny,Pittsburgh,"Mr Christopher   Lund , Chief Executive Officer",SY2122,40.4416941,-79.9900861
"Triangle Tech, Inc./Sunbury",416498229,0000,Private Licensed School,Open,5709880700,http://www.triangle-tech.edu,Northumberland,Sunbury,"Ms Karen L Miccio , Chief Executive Officer",SY2122,40.8619754,-76.7936252
"Triangle Tech, Inc./Sunbury",416498229,0000,Specialized Associate Degree,Open,5709880700,http://www.triangle-tech.edu,Northumberland,Sunbury,"Ms Karen L Miccio , Chief Executive Officer",SY2122,40.8619754,-76.7936252
Trinity School for Ministry,427049165,0000,Theological Seminary,Open,7242663838,http://www.tsm.edu/,Beaver,Ambridge,"Rev Dr. Henry L Thompson III, Chief Executive Officer",SY2122,40.5892339,-80.22506
United Career Institute at Mt. Braddock,400009859,0100,Private Licensed School,Open,7244374600,http://www.PIHT.edu,Fayette,Mount Braddock,"Mr Scott   Rogers , Director",SY2122,39.9428532,-79.644485
United Career Institute at Mt. Braddock,400009859,0100,Specialized Associate Degree,Open,7244374600,http://www.PIHT.edu,Fayette,Mount Braddock,"Mr Scott   Rogers , Director",SY2122,39.9428532,-79.644485
"United Career Institute, Inc",407655309,0000,Private Licensed School,Open,7244937443,https://unitedcareer.edu/,Westmoreland,Irwin,"Ms Samantha   Esposito , Director",SY2122,40.3301738,-79.7093339
United Lutheran Seminary,412015305,0000,Theological Seminary,Open,7173346286,https://www.unitedlutheranseminary.edu/,Adams,Gettysburg,"Rev Dr. R. Guy   Erwin , Chief Executive Officer",SY2122,39.8308973,-77.231012
Universal Technical Institute,424157239,0000,Private Licensed School,Open,6104585595,http://www.uti.edu/,Chester,Exton,"Mr Robert   Kessler , Chief Executive Officer",SY2122,40.0289955,-75.6207651
Universidad Ana G. Mendez (UAGM),400000119,0000,Other College and University,Open,7877437979,https://gurabo.uagm.edu/,Out-of-State,Reading,"Dr Lizbeth   Rivera Mejias , Chief Executive Officer",SY2122,40.27245,-76.90567
University of Massachusetts Global,433006087,0000,Other College and University,Open,9493419800,https://www.umassglobal.edu/,Out-of-State,Irvine,"Dr Gary   Brahm , Chief Executive Officer",SY2122,40.994971,-78.337029
University of Pennsylvania,426518003,0000,Private State-Aided Institution,Open,2158985000,https://www.upenn.edu/,Philadelphia,Philadelphia,"Dr Wendell   Pritchett , Chief Executive Officer",SY2122,39.9527237,-75.1635262
University of Pittsburgh / Bradford Campus,402028001,1280,State-Related Commonwealth University,Open,8143627500,https://www.upb.pitt.edu,McKean,Bradford,"Dr Catherine   Koverola , Chief Executive Officer",SY2122,41.9559613,-78.6475883
University of Pittsburgh / Greensburg Campus,402028001,1290,State-Related Commonwealth University,Open,7248377040,https://www.greensburg.pitt.edu,Westmoreland,Greensburg,"Dr Robert G Gregerson , Chief Executive Officer",SY2122,40.3014581,-79.5389289
University of Pittsburgh / Johnstown Campus,402028001,1300,State-Related Commonwealth University,Open,8142697000,https://www.upj.pitt.edu,Cambria,Johnstown,"Dr Jem   Spectar , Chief Executive Officer",SY2122,40.3267407,-78.9219698
University of Pittsburgh / Main,402028001,0000,State-Related Commonwealth University,Open,4126244141,https://www.pitt.edu,Allegheny,Pittsburgh,"Dr Patrick   Gallagher , Chief Executive Officer",SY2122,40.4416941,-79.9900861
University of Pittsburgh / Titusville Campus,402028001,1310,State-Related Commonwealth University,Open,8148274400,https://www.upt.pitt.edu,Crawford,Titusville,"Dr Catherine   Koverola , Chief Executive Officer",SY2122,41.624468,-79.669652
University of Scranton,419359204,0000,Private College and University,Open,5709417400,https://www.scranton.edu,Lackawanna,Scranton,"Fr Scott R Pilarz S.J., Chief Executive Officer",SY2122,41.4086874,-75.6621294
University of South Florida,421399309,0000,Other College and University,Open,8884025846,https://www.usf.edu,Lehigh,Allentown,"Dr Steven C Currall , Chief Executive Officer",SY2122,40.6022059,-75.4712794
University of the Arts (The),426517283,0000,Private State-Aided Institution,Open,2157176000,https://www.uarts.edu/,Philadelphia,Philadelphia,"Mr David   Yager , Chief Executive Officer",SY2122,39.9527237,-75.1635262
University of the Sciences,426517504,0000,Private College and University,Open,2155968800,https://www.usciences.edu/,Philadelphia,Philadelphia,"Dr Valerie P Weil , Chief Executive Officer",SY2122,39.9527237,-75.1635262
University of Valley Forge of the Assemblies of God,424159284,0000,Private College and University,Open,6109350450,https://www.valleyforge.edu/,Chester,Phoenixville,"Rev David S Kim , Chief Executive Officer",SY2122,40.1303822,-75.5149128
Ursinus College,423469254,0000,Private College and University,Open,6104093000,https://www.ursinus.edu/,Montgomery,Collegeville,"Dr Robyn E. E Hannigan , Chief Executive Officer",SY2122,40.1856597,-75.451571
Valley Forge Military College,425239506,0000,Private Two-Year College,Open,6109891203,https://www.vfmac.edu/,Delaware,Wayne,"Pres COL Stuart B Helgeson USMCR (Ret), Chief Executive Officer",SY2122,40.0440149,-75.3878616
Valley School of Healing Arts (The),416552159,0000,Private Licensed School,Open,5703742222,https://valleyschoolofhealingarts.com/,Snyder,Port Trevorton,"Ms Marlana E Flaherty , Chief Executive Officer",SY2122,40.689099,-76.8888202
Vet Tech Institute,403021557,0000,Private Licensed School,Open,4123917021,https://www.vettechinstitute.edu/,Allegheny,Pittsburgh,"Ms Jackie   Flynn-Esposto , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Vet Tech Institute,403021557,0000,Specialized Associate Degree,Open,4123917021,https://www.vettechinstitute.edu/,Allegheny,Pittsburgh,"Ms Jackie   Flynn-Esposto , Chief Executive Officer",SY2122,40.4416941,-79.9900861
Villanova University,425239354,0000,Private College and University,Open,6105194500,https://www1.villanova.edu/main.html,Delaware,Villanova,"Rev Peter M Donohue OSA, Ph.D., Chief Executive Officer",SY2122,40.0373323,-75.3490769
